     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     18432,       128,         0,    1.57,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
    124928,       102,         0,    16.4,pymatching,445b8a2e09ae6537f9a78cc1ed6e8bbf51150183b9f87e9d371696a088d70d68,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.037275937203149395}",
     23552,       194,         0,    2.21,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
    147456,       386,         0,    11.5,pymatching,56459e388a4163d632c23c8b20d0005ac9ce09d73bd18b6f7d1ac58cc788363c,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.037275937203149395}",
        17,         0,         0,   0.010,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
       256,         0,         0,   0.039,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         2,         0,   0.168,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         4,         0,   0.168,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
     35840,       262,         0,    3.09,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         4,         0,   0.174,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         6,         0,   0.171,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         3,         0,   0.177,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         5,         0,   0.173,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         1,         0,   0.209,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      2048,         5,         0,   0.317,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      2048,         4,         0,   0.440,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      3072,        14,         0,   0.547,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      4096,        11,         0,   0.630,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
      6144,        16,         0,   0.943,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
     50176,       342,         0,    4.31,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
     75776,        20,         0,    16.6,pymatching,92bf2ce59caece2f5647516721abf77b337cc75fb9f78e4abeae1f22cd1fad74,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.037275937203149395}",
      8192,        16,         0,    1.23,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
     10240,        32,         0,    1.60,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
    459776,        15,         0,    88.2,pymatching,c51e555b0da6db68d668097757482640418f297cb9224bef2c27c3c8b4ca6fb1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.019306977288832496}",
     14336,        30,         0,    2.20,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
     70656,       457,         0,    6.05,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
     20480,        49,         0,    3.21,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
    666624,         5,         0,   120.0,pymatching,054e1ef3430814d11b39be8445e18f6202a3f84e7795f6039bcf246ff89996c7,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.013894954943731374}",
     25600,        85,         0,    4.27,pymatching,4bf18b4db15dab5ffde79835311a19fa92de3b36b12ba0bc7a7ecf64fcc15f81,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0517947467923121}",
    178176,       108,         0,    23.0,pymatching,445b8a2e09ae6537f9a78cc1ed6e8bbf51150183b9f87e9d371696a088d70d68,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.037275937203149395}",
